n101gh_telemetry.log:[2024-06-26 14:33:10] GPS: Latitude: 34.0524, Longitude: -118.2435
n678st_telemetry.log:[2024-06-26 14:57:10] GPS: Latitude: 34.0591, Longitude: -118.2372
n678st_telemetry.log:[2024-06-26 14:58:10] GPS: Latitude: 34.0593, Longitude: -118.2370
n678st_telemetry.log:[2024-06-26 14:59:10] GPS: Latitude: 34.0596, Longitude: -118.2365
n678st_telemetry.log:[2024-06-26 15:00:10] GPS: Latitude: 34.0600, Longitude: -118.2361
n678st_telemetry.log:[2024-06-26 15:01:10] GPS: Latitude: 34.0603, Longitude: -118.2358
n678st_telemetry.log:[2024-06-26 15:02:10] GPS: Latitude: 34.0608, Longitude: -118.2354
n678st_telemetry.log:[2024-06-26 15:03:10] GPS: Latitude: 34.0607, Longitude: -118.2358
n678st_telemetry.log:[2024-06-26 15:04:10] GPS: Latitude: 34.0604, Longitude: -118.2361
n678st_telemetry.log:[2024-06-26 15:05:10] GPS: Latitude: 34.0601, Longitude: -118.2364
n678st_telemetry.log:[2024-06-26 15:06:10] GPS: Latitude: 34.0596, Longitude: -118.2365
n678st_telemetry.log:[2024-06-26 15:07:10] GPS: Latitude: 34.0594, Longitude: -118.2368
n789ef_telemetry.log:[2024-06-26 14:33:10] GPS: Latitude: 34.0526, Longitude: -118.2434
n789ef_telemetry.log:[2024-06-26 14:34:10] GPS: Latitude: 34.0528, Longitude: -118.2432
n789ef_telemetry.log:[2024-06-26 14:35:10] GPS: Latitude: 34.0530, Longitude: -118.2431
n789ef_telemetry.log:[2024-06-26 14:36:10] GPS: Latitude: 34.0533, Longitude: -118.2429
n789ef_telemetry.log:[2024-06-26 14:37:10] GPS: Latitude: 34.0537, Longitude: -118.2426
n789ef_telemetry.log:[2024-06-26 14:38:10] GPS: Latitude: 34.0542, Longitude: -118.2424
n789ef_telemetry.log:[2024-06-26 14:39:10] GPS: Latitude: 34.0543, Longitude: -118.2420
n789ef_telemetry.log:[2024-06-26 14:40:10] GPS: Latitude: 34.0548, Longitude: -118.2418
n789ef_telemetry.log:[2024-06-26 14:41:10] GPS: Latitude: 34.0551, Longitude: -118.2414
n789ef_telemetry.log:[2024-06-26 14:42:10] GPS: Latitude: 34.0552, Longitude: -118.2411
n789ef_telemetry.log:[2024-06-26 14:43:10] GPS: Latitude: 34.0553, Longitude: -118.2406
n789ef_telemetry.log:[2024-06-26 14:44:10] GPS: Latitude: 34.0557, Longitude: -118.2405
n789ef_telemetry.log:[2024-06-26 14:45:10] GPS: Latitude: 34.0559, Longitude: -118.2403
n789ef_telemetry.log:[2024-06-26 14:46:10] GPS: Latitude: 34.0561, Longitude: -118.2400
n789ef_telemetry.log:[2024-06-26 14:47:10] GPS: Latitude: 34.0563, Longitude: -118.2398
n789ef_telemetry.log:[2024-06-26 14:48:10] GPS: Latitude: 34.0566, Longitude: -118.2397
n789ef_telemetry.log:[2024-06-26 14:49:10] GPS: Latitude: 34.0570, Longitude: -118.2393
n789ef_telemetry.log:[2024-06-26 14:50:10] GPS: Latitude: 34.0574, Longitude: -118.2392
n789ef_telemetry.log:[2024-06-26 14:51:10] GPS: Latitude: 34.0578, Longitude: -118.2390
n789ef_telemetry.log:[2024-06-26 14:52:10] GPS: Latitude: 34.0580, Longitude: -118.2387
n789ef_telemetry.log:[2024-06-26 14:53:10] GPS: Latitude: 34.0583, Longitude: -118.2385
n789ef_telemetry.log:[2024-06-26 14:54:10] GPS: Latitude: 34.0586, Longitude: -118.2382
n789ef_telemetry.log:[2024-06-26 14:55:10] GPS: Latitude: 34.0590, Longitude: -118.2377
n789ef_telemetry.log:[2024-06-26 14:56:10] GPS: Latitude: 34.0595, Longitude: -118.2373
n789ef_telemetry.log:[2024-06-26 14:57:10] GPS: Latitude: 34.0598, Longitude: -118.2369
n789ef_telemetry.log:[2024-06-26 14:58:10] GPS: Latitude: 34.0601, Longitude: -118.2366
n789ef_telemetry.log:[2024-06-26 14:59:10] GPS: Latitude: 34.0606, Longitude: -118.2361
n789ef_telemetry.log:[2024-06-26 15:00:10] GPS: Latitude: 34.0609, Longitude: -118.2358
n789ef_telemetry.log:[2024-06-26 15:01:10] GPS: Latitude: 34.0611, Longitude: -118.2357
n789ef_telemetry.log:[2024-06-26 15:02:10] GPS: Latitude: 34.0613, Longitude: -118.2352
n789ef_telemetry.log:[2024-06-26 15:03:10] GPS: Latitude: 34.0612, Longitude: -118.2357
n789ef_telemetry.log:[2024-06-26 15:04:10] GPS: Latitude: 34.0610, Longitude: -118.2359
n789ef_telemetry.log:[2024-06-26 15:05:10] GPS: Latitude: 34.0607, Longitude: -118.2361
n789ef_telemetry.log:[2024-06-26 15:06:10] GPS: Latitude: 34.0605, Longitude: -118.2363
n789ef_telemetry.log:[2024-06-26 15:07:10] GPS: Latitude: 34.0603, Longitude: -118.2365
n890mn_telemetry.log:[2024-06-26 14:33:10] GPS: Latitude: 34.0526, Longitude: -118.2432
n890mn_telemetry.log:[2024-06-26 14:34:10] GPS: Latitude: 34.0529, Longitude: -118.2430
n890mn_telemetry.log:[2024-06-26 14:35:10] GPS: Latitude: 34.0531, Longitude: -118.2428
n890mn_telemetry.log:[2024-06-26 14:36:10] GPS: Latitude: 34.0536, Longitude: -118.2425
n890mn_telemetry.log:[2024-06-26 14:37:10] GPS: Latitude: 34.0541, Longitude: -118.2421
n890mn_telemetry.log:[2024-06-26 14:38:10] GPS: Latitude: 34.0544, Longitude: -118.2419
n890mn_telemetry.log:[2024-06-26 14:39:10] GPS: Latitude: 34.0548, Longitude: -118.2415
n890mn_telemetry.log:[2024-06-26 14:40:10] GPS: Latitude: 34.0553, Longitude: -118.2414
n890mn_telemetry.log:[2024-06-26 14:41:10] GPS: Latitude: 34.0555, Longitude: -118.2411
n890mn_telemetry.log:[2024-06-26 14:42:10] GPS: Latitude: 34.0558, Longitude: -118.2409
n890mn_telemetry.log:[2024-06-26 14:43:10] GPS: Latitude: 34.0561, Longitude: -118.2406
n890mn_telemetry.log:[2024-06-26 14:44:10] GPS: Latitude: 34.0566, Longitude: -118.2405
n890mn_telemetry.log:[2024-06-26 14:45:10] GPS: Latitude: 34.0567, Longitude: -118.2402
n890mn_telemetry.log:[2024-06-26 14:46:10] GPS: Latitude: 34.0571, Longitude: -118.2399
n890mn_telemetry.log:[2024-06-26 14:47:10] GPS: Latitude: 34.0574, Longitude: -118.2396
n890mn_telemetry.log:[2024-06-26 14:48:10] GPS: Latitude: 34.0575, Longitude: -118.2393
n890mn_telemetry.log:[2024-06-26 14:49:10] GPS: Latitude: 34.0576, Longitude: -118.2390
n890mn_telemetry.log:[2024-06-26 14:50:10] GPS: Latitude: 34.0580, Longitude: -118.2386
n890mn_telemetry.log:[2024-06-26 14:51:10] GPS: Latitude: 34.0583, Longitude: -118.2384
n890mn_telemetry.log:[2024-06-26 14:52:10] GPS: Latitude: 34.0585, Longitude: -118.2380
n890mn_telemetry.log:[2024-06-26 14:53:10] GPS: Latitude: 34.0589, Longitude: -118.2376
n890mn_telemetry.log:[2024-06-26 14:54:10] GPS: Latitude: 34.0591, Longitude: -118.2374
n890mn_telemetry.log:[2024-06-26 14:55:10] GPS: Latitude: 34.0595, Longitude: -118.2370
n890mn_telemetry.log:[2024-06-26 14:56:10] GPS: Latitude: 34.0596, Longitude: -118.2368
n890mn_telemetry.log:[2024-06-26 14:57:10] GPS: Latitude: 34.0597, Longitude: -118.2366
n890mn_telemetry.log:[2024-06-26 14:58:10] GPS: Latitude: 34.0602, Longitude: -118.2364
n890mn_telemetry.log:[2024-06-26 14:59:10] GPS: Latitude: 34.0605, Longitude: -118.2359
n890mn_telemetry.log:[2024-06-26 15:00:10] GPS: Latitude: 34.0609, Longitude: -118.2357
n890mn_telemetry.log:[2024-06-26 15:01:10] GPS: Latitude: 34.0614, Longitude: -118.2353
n890mn_telemetry.log:[2024-06-26 15:02:10] GPS: Latitude: 34.0615, Longitude: -118.2352
n890mn_telemetry.log:[2024-06-26 15:03:10] GPS: Latitude: 34.0613, Longitude: -118.2356
n890mn_telemetry.log:[2024-06-26 15:04:10] GPS: Latitude: 34.0610, Longitude: -118.2361
n890mn_telemetry.log:[2024-06-26 15:05:10] GPS: Latitude: 34.0607, Longitude: -118.2363
n890mn_telemetry.log:[2024-06-26 15:06:10] GPS: Latitude: 34.0602, Longitude: -118.2366
n890mn_telemetry.log:[2024-06-26 15:07:10] GPS: Latitude: 34.0599, Longitude: -118.2370
